row,obs,id,task,alt,choice,none,brand_1,brand_2,ftlabel,cocoa_low,cocoa_high,price,female,age_26
4525,1509,261,11,1,1,0,1,0,1,-1,-1,1.99,0,1
4526,1509,261,11,2,0,0,-1,-1,-1,0,1,1.19,0,1
4527,1509,261,11,3,0,1,0,0,0,0,0,0,0,1
4528,1510,261,12,1,0,0,-1,-1,-1,1,0,1.99,0,1
4529,1510,261,12,2,1,0,1,0,-1,0,1,0.89,0,1
4530,1510,261,12,3,0,1,0,0,0,0,0,0,0,1
4531,1511,261,13,1,1,0,0,1,1,1,0,0.89,0,1
4532,1511,261,13,2,0,0,1,0,1,1,0,1.49,0,1
4533,1511,261,13,3,0,1,0,0,0,0,0,0,0,1
4534,1512,261,14,1,0,0,-1,-1,-1,0,1,1.19,0,1
4535,1512,261,14,2,1,0,0,1,-1,0,1,1.49,0,1
4536,1512,261,14,3,0,1,0,0,0,0,0,0,0,1
4537,1513,264,1,1,0,0,-1,-1,-1,-1,-1,0.89,0,0
4538,1513,264,1,2,0,0,0,1,1,0,1,1.19,0,0
4539,1513,264,1,3,1,1,0,0,0,0,0,0,0,0
4540,1514,264,2,1,0,0,-1,-1,1,0,1,0.99,0,0
4541,1514,264,2,2,0,0,0,1,1,-1,-1,1.49,0,0
4542,1514,264,2,3,1,1,0,0,0,0,0,0,0,0
4543,1515,264,3,1,0,0,0,1,-1,-1,-1,1.19,0,0
4544,1515,264,3,2,0,0,-1,-1,1,0,1,1.49,0,0
4545,1515,264,3,3,1,1,0,0,0,0,0,0,0,0
4546,1516,264,4,1,0,0,-1,-1,1,-1,-1,1.19,0,0
4547,1516,264,4,2,0,0,0,1,-1,0,1,0.99,0,0
4548,1516,264,4,3,1,1,0,0,0,0,0,0,0,0
4549,1517,264,5,1,1,0,1,0,-1,1,0,1.49,0,0
4550,1517,264,5,2,0,0,-1,-1,-1,1,0,1.99,0,0
4551,1517,264,5,3,0,1,0,0,0,0,0,0,0,0
4552,1518,264,6,1,1,0,0,1,1,1,0,0.89,0,0
4553,1518,264,6,2,0,0,1,0,-1,0,1,1.19,0,0
4554,1518,264,6,3,0,1,0,0,0,0,0,0,0,0
4555,1519,264,7,1,0,0,1,0,1,-1,-1,0.99,0,0
4556,1519,264,7,2,0,0,-1,-1,-1,0,1,1.49,0,0
4557,1519,264,7,3,1,1,0,0,0,0,0,0,0,0
4558,1520,264,8,1,0,0,1,0,1,-1,-1,1.99,0,0
4559,1520,264,8,2,0,0,0,1,-1,-1,-1,0.89,0,0
4560,1520,264,8,3,1,1,0,0,0,0,0,0,0,0
4561,1521,264,9,1,1,0,1,0,1,1,0,0.99,0,0
4562,1521,264,9,2,0,0,-1,-1,1,1,0,1.19,0,0
4563,1521,264,9,3,0,1,0,0,0,0,0,0,0,0
4564,1522,264,10,1,0,0,0,1,1,0,1,1.99,0,0
4565,1522,264,10,2,0,0,1,0,-1,0,1,0.89,0,0
4566,1522,264,10,3,1,1,0,0,0,0,0,0,0,0
4567,1523,264,11,1,0,0,0,1,-1,0,1,1.99,0,0
4568,1523,264,11,2,0,0,1,0,-1,-1,-1,1.49,0,0
4569,1523,264,11,3,1,1,0,0,0,0,0,0,0,0
4570,1524,264,12,1,1,0,1,0,-1,1,0,1.19,0,0
4571,1524,264,12,2,0,0,0,1,-1,1,0,0.99,0,0
4572,1524,264,12,3,0,1,0,0,0,0,0,0,0,0
4573,1525,264,13,1,0,0,1,0,1,0,1,0.89,0,0
4574,1525,264,13,2,0,0,-1,-1,-1,-1,-1,0.99,0,0
4575,1525,264,13,3,1,1,0,0,0,0,0,0,0,0
4576,1526,264,14,1,0,0,-1,-1,1,1,0,1.99,0,0
4577,1526,264,14,2,1,0,0,1,1,1,0,1.49,0,0
4578,1526,264,14,3,0,1,0,0,0,0,0,0,0,0
4579,1527,265,1,1,1,0,1,0,1,1,0,1.99,0,1
4580,1527,265,1,2,0,0,-1,-1,1,1,0,1.49,0,1
4581,1527,265,1,3,0,1,0,0,0,0,0,0,0,1
4582,1528,265,2,1,1,0,1,0,-1,-1,-1,0.89,0,1
4583,1528,265,2,2,0,0,-1,-1,1,0,1,1.99,0,1
4584,1528,265,2,3,0,1,0,0,0,0,0,0,0,1
4585,1529,265,3,1,0,0,-1,-1,-1,1,0,1.19,0,1
4586,1529,265,3,2,1,0,1,0,1,-1,-1,0.99,0,1
4587,1529,265,3,3,0,1,0,0,0,0,0,0,0,1
4588,1530,265,4,1,1,0,-1,-1,1,0,1,0.89,0,1
4589,1530,265,4,2,0,0,0,1,-1,0,1,0.99,0,1
4590,1530,265,4,3,0,1,0,0,0,0,0,0,0,1
4591,1531,265,5,1,0,0,1,0,1,-1,-1,1.19,0,1
4592,1531,265,5,2,1,0,0,1,1,1,0,0.99,0,1
4593,1531,265,5,3,0,1,0,0,0,0,0,0,0,1
4594,1532,265,6,1,0,0,-1,-1,-1,-1,-1,1.49,0,1
4595,1532,265,6,2,1,0,1,0,-1,1,0,1.99,0,1
4596,1532,265,6,3,0,1,0,0,0,0,0,0,0,1
4597,1533,265,7,1,1,0,-1,-1,1,1,0,0.89,0,1
4598,1533,265,7,2,0,0,0,1,-1,-1,-1,1.99,0,1
4599,1533,265,7,3,0,1,0,0,0,0,0,0,0,1
4600,1534,265,8,1,1,0,-1,-1,-1,-1,-1,0.99,0,1
4601,1534,265,8,2,0,0,0,1,1,-1,-1,1.49,0,1
4602,1534,265,8,3,0,1,0,0,0,0,0,0,0,1
4603,1535,265,9,1,1,0,-1,-1,-1,0,1,1.19,0,1
4604,1535,265,9,2,0,0,0,1,-1,0,1,1.99,0,1
4605,1535,265,9,3,0,1,0,0,0,0,0,0,0,1
4606,1536,265,10,1,1,0,0,1,-1,1,0,1.19,0,1
4607,1536,265,10,2,0,0,1,0,-1,0,1,0.89,0,1
4608,1536,265,10,3,0,1,0,0,0,0,0,0,0,1
4609,1537,265,11,1,0,0,0,1,1,0,1,1.49,0,1
4610,1537,265,11,2,1,0,1,0,1,0,1,0.99,0,1
4611,1537,265,11,3,0,1,0,0,0,0,0,0,0,1
4612,1538,265,12,1,1,0,0,1,-1,-1,-1,0.89,0,1
4613,1538,265,12,2,0,0,1,0,1,-1,-1,1.19,0,1
4614,1538,265,12,3,0,1,0,0,0,0,0,0,0,1
4615,1539,265,13,1,0,0,1,0,-1,0,1,1.49,0,1
4616,1539,265,13,2,1,0,0,1,1,1,0,0.89,0,1
4617,1539,265,13,3,0,1,0,0,0,0,0,0,0,1
4618,1540,265,14,1,0,0,-1,-1,1,-1,-1,1.99,0,1
4619,1540,265,14,2,1,0,1,0,-1,1,0,1.49,0,1
4620,1540,265,14,3,0,1,0,0,0,0,0,0,0,1
4621,1541,266,1,1,0,0,0,1,-1,-1,-1,0.89,0,0
4622,1541,266,1,2,0,0,1,0,1,1,0,1.99,0,0
4623,1541,266,1,3,1,1,0,0,0,0,0,0,0,0
4624,1542,266,2,1,1,0,-1,-1,1,-1,-1,1.49,0,0
4625,1542,266,2,2,0,0,0,1,1,0,1,1.99,0,0
4626,1542,266,2,3,0,1,0,0,0,0,0,0,0,0
4627,1543,266,3,1,1,0,-1,-1,-1,-1,-1,0.89,0,0
4628,1543,266,3,2,0,0,1,0,1,-1,-1,0.99,0,0
4629,1543,266,3,3,0,1,0,0,0,0,0,0,0,0
4630,1544,266,4,1,0,0,1,0,-1,1,0,0.89,0,0
4631,1544,266,4,2,0,0,0,1,-1,0,1,1.99,0,0
4632,1544,266,4,3,1,1,0,0,0,0,0,0,0,0
4633,1545,266,5,1,0,0,0,1,1,1,0,0.89,0,0
4634,1545,266,5,2,1,0,-1,-1,-1,-1,-1,0.99,0,0
4635,1545,266,5,3,0,1,0,0,0,0,0,0,0,0
4636,1546,266,6,1,0,0,1,0,-1,-1,-1,1.99,0,0
4637,1546,266,6,2,0,0,0,1,1,-1,-1,1.19,0,0
4638,1546,266,6,3,1,1,0,0,0,0,0,0,0,0
4639,1547,266,7,1,0,0,0,1,1,-1,-1,1.49,0,0
4640,1547,266,7,2,1,0,-1,-1,-1,0,1,0.99,0,0
4641,1547,266,7,3,0,1,0,0,0,0,0,0,0,0
4642,1548,266,8,1,0,0,-1,-1,1,1,0,1.99,0,0
4643,1548,266,8,2,1,0,1,0,-1,1,0,1.19,0,0
4644,1548,266,8,3,0,1,0,0,0,0,0,0,0,0
4645,1549,266,9,1,1,0,-1,-1,1,0,1,0.89,0,0
4646,1549,266,9,2,0,0,1,0,-1,0,1,1.49,0,0
4647,1549,266,9,3,0,1,0,0,0,0,0,0,0,0
4648,1550,266,10,1,0,0,0,1,1,1,0,0.99,0,0
4649,1550,266,10,2,0,0,-1,-1,-1,1,0,1.19,0,0
4650,1550,266,10,3,1,1,0,0,0,0,0,0,0,0
4651,1551,266,11,1,0,0,-1,-1,1,0,1,1.19,0,0
4652,1551,266,11,2,1,0,1,0,1,0,1,0.99,0,0
4653,1551,266,11,3,0,1,0,0,0,0,0,0,0,0
4654,1552,266,12,1,1,0,-1,-1,-1,-1,-1,1.99,0,0
4655,1552,266,12,2,0,0,0,1,-1,0,1,1.19,0,0
4656,1552,266,12,3,0,1,0,0,0,0,0,0,0,0
4657,1553,266,13,1,0,0,0,1,-1,1,0,0.99,0,0
4658,1553,266,13,2,1,0,1,0,-1,0,1,1.49,0,0
4659,1553,266,13,3,0,1,0,0,0,0,0,0,0,0
4660,1554,266,14,1,0,0,-1,-1,1,1,0,1.49,0,0
4661,1554,266,14,2,1,0,1,0,1,-1,-1,1.19,0,0
4662,1554,266,14,3,0,1,0,0,0,0,0,0,0,0
4663,1555,268,1,1,0,0,0,1,-1,1,0,1.19,0,0
4664,1555,268,1,2,1,0,1,0,1,0,1,0.99,0,0
4665,1555,268,1,3,0,1,0,0,0,0,0,0,0,0
4666,1556,268,2,1,0,0,0,1,1,1,0,0.89,0,0
4667,1556,268,2,2,1,0,1,0,1,-1,-1,0.99,0,0
4668,1556,268,2,3,0,1,0,0,0,0,0,0,0,0
4669,1557,268,3,1,1,0,1,0,-1,1,0,1.49,0,0
4670,1557,268,3,2,0,0,0,1,1,-1,-1,1.99,0,0
4671,1557,268,3,3,0,1,0,0,0,0,0,0,0,0
4672,1558,268,4,1,0,0,-1,-1,1,-1,-1,0.89,0,0
4673,1558,268,4,2,1,0,0,1,1,-1,-1,1.49,0,0
4674,1558,268,4,3,0,1,0,0,0,0,0,0,0,0
4675,1559,268,5,1,1,0,0,1,-1,0,1,0.99,0,0
4676,1559,268,5,2,0,0,-1,-1,-1,-1,-1,1.49,0,0
4677,1559,268,5,3,0,1,0,0,0,0,0,0,0,0
4678,1560,268,6,1,0,0,1,0,-1,1,0,1.99,0,0
4679,1560,268,6,2,1,0,-1,-1,1,1,0,1.19,0,0
4680,1560,268,6,3,0,1,0,0,0,0,0,0,0,0
4681,1561,268,7,1,1,0,1,0,1,0,1,1.99,0,0
4682,1561,268,7,2,0,0,-1,-1,1,1,0,0.99,0,0
4683,1561,268,7,3,0,1,0,0,0,0,0,0,0,0
4684,1562,268,8,1,0,0,-1,-1,-1,0,1,1.99,0,0
4685,1562,268,8,2,1,0,1,0,1,-1,-1,1.19,0,0
4686,1562,268,8,3,0,1,0,0,0,0,0,0,0,0
4687,1563,268,9,1,0,0,-1,-1,-1,0,1,1.19,0,0
4688,1563,268,9,2,1,0,0,1,-1,0,1,1.49,0,0
4689,1563,268,9,3,0,1,0,0,0,0,0,0,0,0
4690,1564,268,10,1,0,0,-1,-1,-1,-1,-1,0.89,0,0
4691,1564,268,10,2,1,0,1,0,-1,-1,-1,1.19,0,0
4692,1564,268,10,3,0,1,0,0,0,0,0,0,0,0
4693,1565,268,11,1,0,0,-1,-1,-1,-1,-1,0.99,0,0
4694,1565,268,11,2,1,0,0,1,1,0,1,0.89,0,0
4695,1565,268,11,3,0,1,0,0,0,0,0,0,0,0
4696,1566,268,12,1,0,0,0,1,-1,-1,-1,1.99,0,0
4697,1566,268,12,2,1,0,1,0,1,1,0,1.49,0,0
4698,1566,268,12,3,0,1,0,0,0,0,0,0,0,0
4699,1567,268,13,1,0,0,-1,-1,1,0,1,1.49,0,0
4700,1567,268,13,2,1,0,1,0,-1,0,1,0.89,0,0
4701,1567,268,13,3,0,1,0,0,0,0,0,0,0,0
4702,1568,268,14,1,0,0,-1,-1,1,1,0,1.99,0,0
4703,1568,268,14,2,1,0,0,1,-1,1,0,0.99,0,0
4704,1568,268,14,3,0,1,0,0,0,0,0,0,0,0
4705,1569,269,1,1,1,0,0,1,-1,0,1,1.19,0,0
4706,1569,269,1,2,0,0,-1,-1,1,0,1,1.49,0,0
4707,1569,269,1,3,0,1,0,0,0,0,0,0,0,0
4708,1570,269,2,1,0,0,1,0,-1,-1,-1,0.99,0,0
4709,1570,269,2,2,1,0,-1,-1,-1,-1,-1,1.49,0,0
4710,1570,269,2,3,0,1,0,0,0,0,0,0,0,0
4711,1571,269,3,1,0,0,1,0,1,1,0,0.89,0,0
4712,1571,269,3,2,1,0,0,1,-1,0,1,0.99,0,0
4713,1571,269,3,3,0,1,0,0,0,0,0,0,0,0
4714,1572,269,4,1,0,0,1,0,1,-1,-1,1.99,0,0
4715,1572,269,4,2,1,0,-1,-1,1,1,0,1.19,0,0
4716,1572,269,4,3,0,1,0,0,0,0,0,0,0,0
4717,1573,269,5,1,0,0,1,0,-1,0,1,0.89,0,0
4718,1573,269,5,2,1,0,0,1,1,-1,-1,1.19,0,0
4719,1573,269,5,3,0,1,0,0,0,0,0,0,0,0
4720,1574,269,6,1,1,0,-1,-1,-1,1,0,0.89,0,0
4721,1574,269,6,2,0,0,1,0,1,0,1,1.99,0,0
4722,1574,269,6,3,0,1,0,0,0,0,0,0,0,0
4723,1575,269,7,1,0,0,1,0,1,-1,-1,1.49,0,0
4724,1575,269,7,2,1,0,-1,-1,-1,1,0,1.99,0,0
4725,1575,269,7,3,0,1,0,0,0,0,0,0,0,0
4726,1576,269,8,1,1,0,0,1,1,-1,-1,0.89,0,0
4727,1576,269,8,2,0,0,-1,-1,1,-1,-1,1.99,0,0
4728,1576,269,8,3,0,1,0,0,0,0,0,0,0,0
4729,1577,269,9,1,1,0,0,1,-1,0,1,1.99,0,0
4730,1577,269,9,2,0,0,1,0,-1,0,1,1.49,0,0
4731,1577,269,9,3,0,1,0,0,0,0,0,0,0,0
4732,1578,269,10,1,0,0,-1,-1,1,0,1,1.19,0,0
4733,1578,269,10,2,1,0,0,1,-1,1,0,1.99,0,0
4734,1578,269,10,3,0,1,0,0,0,0,0,0,0,0
4735,1579,269,11,1,0,0,1,0,1,1,0,0.99,0,0
4736,1579,269,11,2,1,0,-1,-1,1,0,1,0.89,0,0
4737,1579,269,11,3,0,1,0,0,0,0,0,0,0,0
4738,1580,269,12,1,0,0,-1,-1,-1,-1,-1,0.99,0,0
4739,1580,269,12,2,1,0,0,1,-1,-1,-1,0.89,0,0
4740,1580,269,12,3,0,1,0,0,0,0,0,0,0,0
4741,1581,269,13,1,1,0,0,1,1,1,0,0.99,0,0
4742,1581,269,13,2,0,0,1,0,-1,-1,-1,1.19,0,0
4743,1581,269,13,3,0,1,0,0,0,0,0,0,0,0
4744,1582,269,14,1,1,0,0,1,1,1,0,1.49,0,0
4745,1582,269,14,2,0,0,1,0,-1,1,0,1.19,0,0
4746,1582,269,14,3,0,1,0,0,0,0,0,0,0,0
4747,1583,270,1,1,1,0,0,1,1,-1,-1,0.99,0,0
4748,1583,270,1,2,0,0,-1,-1,-1,1,0,1.19,0,0
4749,1583,270,1,3,0,1,0,0,0,0,0,0,0,0
4750,1584,270,2,1,1,0,1,0,1,0,1,0.89,0,0
4751,1584,270,2,2,0,0,-1,-1,1,1,0,1.49,0,0
4752,1584,270,2,3,0,1,0,0,0,0,0,0,0,0
4753,1585,270,3,1,1,0,1,0,-1,0,1,0.89,0,0
4754,1585,270,3,2,0,0,0,1,1,1,0,1.99,0,0
4755,1585,270,3,3,0,1,0,0,0,0,0,0,0,0
4756,1586,270,4,1,1,0,0,1,-1,0,1,1.49,0,0
4757,1586,270,4,2,0,0,1,0,-1,-1,-1,1.19,0,0
4758,1586,270,4,3,0,1,0,0,0,0,0,0,0,0
4759,1587,270,5,1,1,0,1,0,1,-1,-1,1.49,0,0
4760,1587,270,5,2,0,0,-1,-1,1,1,0,0.89,0,0
4761,1587,270,5,3,0,1,0,0,0,0,0,0,0,0
4762,1588,270,6,1,0,0,1,0,-1,1,0,0.99,0,0
4763,1588,270,6,2,1,0,-1,-1,1,0,1,1.99,0,0
4764,1588,270,6,3,0,1,0,0,0,0,0,0,0,0
4765,1589,270,7,1,0,0,1,0,-1,1,0,1.99,0,0
4766,1589,270,7,2,1,0,0,1,-1,1,0,1.19,0,0
4767,1589,270,7,3,0,1,0,0,0,0,0,0,0,0
4768,1590,270,8,1,1,0,0,1,1,1,0,0.89,0,0
4769,1590,270,8,2,0,0,1,0,1,1,0,1.49,0,0
4770,1590,270,8,3,0,1,0,0,0,0,0,0,0,0
4771,1591,270,9,1,1,0,-1,-1,-1,-1,-1,0.89,0,0
4772,1591,270,9,2,0,0,1,0,1,-1,-1,1.99,0,0
4773,1591,270,9,3,0,1,0,0,0,0,0,0,0,0
4774,1592,270,10,1,1,0,0,1,-1,0,1,0.99,0,0
4775,1592,270,10,2,0,0,-1,-1,1,0,1,1.19,0,0
4776,1592,270,10,3,0,1,0,0,0,0,0,0,0,0
4777,1593,270,11,1,1,0,-1,-1,1,0,1,0.99,0,0
4778,1593,270,11,2,0,0,0,1,-1,-1,-1,0.89,0,0
4779,1593,270,11,3,0,1,0,0,0,0,0,0,0,0
4780,1594,270,12,1,1,0,1,0,1,0,1,1.19,0,0
4781,1594,270,12,2,0,0,-1,-1,-1,-1,-1,1.99,0,0
4782,1594,270,12,3,0,1,0,0,0,0,0,0,0,0
4783,1595,270,13,1,0,0,0,1,1,-1,-1,1.19,0,0
4784,1595,270,13,2,1,0,-1,-1,-1,-1,-1,0.99,0,0
4785,1595,270,13,3,0,1,0,0,0,0,0,0,0,0
4786,1596,270,14,1,1,0,0,1,-1,0,1,1.99,0,0
4787,1596,270,14,2,0,0,-1,-1,-1,0,1,1.49,0,0
4788,1596,270,14,3,0,1,0,0,0,0,0,0,0,0
4789,1597,271,1,1,0,0,1,0,1,1,0,0.89,0,1
4790,1597,271,1,2,0,0,-1,-1,-1,0,1,1.49,0,1
4791,1597,271,1,3,1,1,0,0,0,0,0,0,0,1
4792,1598,271,2,1,0,0,0,1,1,-1,-1,1.49,0,1
4793,1598,271,2,2,1,0,1,0,1,-1,-1,1.99,0,1
4794,1598,271,2,3,0,1,0,0,0,0,0,0,0,1
4795,1599,271,3,1,1,0,0,1,1,0,1,0.89,0,1
4796,1599,271,3,2,0,0,-1,-1,1,1,0,1.19,0,1
4797,1599,271,3,3,0,1,0,0,0,0,0,0,0,1
4798,1600,271,4,1,0,0,1,0,-1,1,0,1.49,0,1
4799,1600,271,4,2,0,0,0,1,-1,1,0,1.99,0,1
4800,1600,271,4,3,1,1,0,0,0,0,0,0,0,1
4801,1601,271,5,1,0,0,-1,-1,1,-1,-1,1.49,0,1
4802,1601,271,5,2,1,0,0,1,-1,-1,-1,0.99,0,1
4803,1601,271,5,3,0,1,0,0,0,0,0,0,0,1
4804,1602,271,6,1,0,0,-1,-1,-1,1,0,1.19,0,1
4805,1602,271,6,2,1,0,1,0,1,0,1,1.99,0,1
4806,1602,271,6,3,0,1,0,0,0,0,0,0,0,1
4807,1603,271,7,1,0,0,-1,-1,-1,0,1,1.99,0,1
4808,1603,271,7,2,1,0,1,0,-1,-1,-1,0.89,0,1
4809,1603,271,7,3,0,1,0,0,0,0,0,0,0,1
4810,1604,271,8,1,1,0,0,1,-1,-1,-1,0.99,0,1
4811,1604,271,8,2,0,0,-1,-1,1,-1,-1,1.99,0,1
4812,1604,271,8,3,0,1,0,0,0,0,0,0,0,1
4813,1605,271,9,1,1,0,1,0,-1,0,1,1.49,0,1
4814,1605,271,9,2,0,0,-1,-1,1,-1,-1,0.89,0,1
4815,1605,271,9,3,0,1,0,0,0,0,0,0,0,1
4816,1606,271,10,1,0,0,1,0,1,1,0,0.99,0,1
4817,1606,271,10,2,0,0,0,1,1,1,0,1.49,0,1
4818,1606,271,10,3,1,1,0,0,0,0,0,0,0,1
4819,1607,271,11,1,0,0,-1,-1,1,0,1,0.99,0,1
4820,1607,271,11,2,1,0,1,0,-1,-1,-1,1.19,0,1
4821,1607,271,11,3,0,1,0,0,0,0,0,0,0,1
4822,1608,271,12,1,0,0,-1,-1,-1,1,0,0.89,0,1
4823,1608,271,12,2,1,0,0,1,1,0,1,1.19,0,1
4824,1608,271,12,3,0,1,0,0,0,0,0,0,0,1
4825,1609,271,13,1,1,0,1,0,1,0,1,0.99,0,1
4826,1609,271,13,2,0,0,0,1,-1,1,0,1.99,0,1
4827,1609,271,13,3,0,1,0,0,0,0,0,0,0,1
4828,1610,271,14,1,1,0,1,0,-1,0,1,1.19,0,1
4829,1610,271,14,2,0,0,0,1,-1,0,1,0.89,0,1
4830,1610,271,14,3,0,1,0,0,0,0,0,0,0,1
4831,1611,275,1,1,1,0,1,0,1,0,1,0.99,0,0
4832,1611,275,1,2,0,0,0,1,-1,0,1,1.99,0,0
4833,1611,275,1,3,0,1,0,0,0,0,0,0,0,0
4834,1612,275,2,1,0,0,1,0,-1,1,0,0.99,0,0
4835,1612,275,2,2,1,0,-1,-1,1,-1,-1,0.89,0,0
4836,1612,275,2,3,0,1,0,0,0,0,0,0,0,0
4837,1613,275,3,1,1,0,0,1,-1,1,0,1.19,0,0
4838,1613,275,3,2,0,0,-1,-1,-1,1,0,1.49,0,0
4839,1613,275,3,3,0,1,0,0,0,0,0,0,0,0
4840,1614,275,4,1,0,0,1,0,1,1,0,0.89,0,0
4841,1614,275,4,2,1,0,-1,-1,-1,0,1,1.19,0,0
4842,1614,275,4,3,0,1,0,0,0,0,0,0,0,0
4843,1615,275,5,1,0,0,-1,-1,-1,0,1,1.49,0,0
4844,1615,275,5,2,1,0,1,0,1,0,1,1.19,0,0
4845,1615,275,5,3,0,1,0,0,0,0,0,0,0,0
4846,1616,275,6,1,1,0,0,1,-1,0,1,0.99,0,0
4847,1616,275,6,2,0,0,1,0,-1,-1,-1,1.99,0,0
4848,1616,275,6,3,0,1,0,0,0,0,0,0,0,0
4849,1617,275,7,1,0,0,-1,-1,1,1,0,0.99,0,0
4850,1617,275,7,2,1,0,1,0,-1,-1,-1,1.49,0,0
4851,1617,275,7,3,0,1,0,0,0,0,0,0,0,0
4852,1618,275,8,1,1,0,0,1,1,1,0,1.19,0,0
4853,1618,275,8,2,0,0,1,0,1,1,0,1.49,0,0
4854,1618,275,8,3,0,1,0,0,0,0,0,0,0,0
4855,1619,275,9,1,1,0,-1,-1,-1,0,1,0.89,0,0
4856,1619,275,9,2,0,0,0,1,1,-1,-1,0.99,0,0
4857,1619,275,9,3,0,1,0,0,0,0,0,0,0,0
4858,1620,275,10,1,0,0,-1,-1,1,1,0,1.99,0,0
4859,1620,275,10,2,1,0,0,1,1,-1,-1,1.49,0,0
4860,1620,275,10,3,0,1,0,0,0,0,0,0,0,0
4861,1621,275,11,1,1,0,0,1,-1,1,0,0.89,0,0
4862,1621,275,11,2,0,0,1,0,-1,1,0,1.99,0,0
4863,1621,275,11,3,0,1,0,0,0,0,0,0,0,0
4864,1622,275,12,1,1,0,0,1,1,0,1,1.49,0,0
4865,1622,275,12,2,0,0,1,0,-1,-1,-1,1.19,0,0
4866,1622,275,12,3,0,1,0,0,0,0,0,0,0,0
4867,1623,275,13,1,1,0,0,1,1,-1,-1,1.99,0,0
4868,1623,275,13,2,0,0,-1,-1,-1,-1,-1,0.99,0,0
4869,1623,275,13,3,0,1,0,0,0,0,0,0,0,0
4870,1624,275,14,1,1,0,1,0,1,0,1,0.89,0,0
4871,1624,275,14,2,0,0,-1,-1,1,-1,-1,1.19,0,0
4872,1624,275,14,3,0,1,0,0,0,0,0,0,0,0
4873,1625,278,1,1,0,0,0,1,-1,-1,-1,0.99,0,0
4874,1625,278,1,2,1,0,1,0,1,0,1,1.49,0,0
4875,1625,278,1,3,0,1,0,0,0,0,0,0,0,0
4876,1626,278,2,1,0,0,-1,-1,-1,1,0,1.19,0,0
4877,1626,278,2,2,1,0,1,0,-1,1,0,0.99,0,0
4878,1626,278,2,3,0,1,0,0,0,0,0,0,0,0
4879,1627,278,3,1,1,0,-1,-1,1,1,0,0.99,0,0
4880,1627,278,3,2,0,0,1,0,-1,0,1,0.89,0,0
4881,1627,278,3,3,0,1,0,0,0,0,0,0,0,0
4882,1628,278,4,1,0,0,-1,-1,-1,0,1,1.49,0,0
4883,1628,278,4,2,0,0,0,1,1,0,1,1.19,0,0
4884,1628,278,4,3,1,1,0,0,0,0,0,0,0,0
4885,1629,278,5,1,0,0,0,1,-1,0,1,0.99,0,0
4886,1629,278,5,2,1,0,-1,-1,-1,-1,-1,1.99,0,0
4887,1629,278,5,3,0,1,0,0,0,0,0,0,0,0
4888,1630,278,6,1,0,0,1,0,-1,1,0,1.99,0,0
4889,1630,278,6,2,1,0,0,1,-1,1,0,0.89,0,0
4890,1630,278,6,3,0,1,0,0,0,0,0,0,0,0
4891,1631,278,7,1,0,0,-1,-1,1,-1,-1,1.19,0,0
4892,1631,278,7,2,1,0,1,0,1,-1,-1,0.99,0,0
4893,1631,278,7,3,0,1,0,0,0,0,0,0,0,0
4894,1632,278,8,1,1,0,1,0,-1,-1,-1,1.49,0,0
4895,1632,278,8,2,0,0,-1,-1,1,0,1,1.99,0,0
4896,1632,278,8,3,0,1,0,0,0,0,0,0,0,0
4897,1633,278,9,1,1,0,-1,-1,-1,-1,-1,0.89,0,0
4898,1633,278,9,2,0,0,1,0,1,0,1,1.99,0,0
4899,1633,278,9,3,0,1,0,0,0,0,0,0,0,0
4900,1634,278,10,1,1,0,0,1,1,1,0,1.49,0,0
4901,1634,278,10,2,0,0,-1,-1,1,0,1,0.89,0,0
4902,1634,278,10,3,0,1,0,0,0,0,0,0,0,0
4903,1635,278,11,1,1,0,-1,-1,1,1,0,1.49,0,0
4904,1635,278,11,2,0,0,0,1,-1,0,1,1.19,0,0
4905,1635,278,11,3,0,1,0,0,0,0,0,0,0,0
4906,1636,278,12,1,0,0,0,1,1,-1,-1,1.99,0,0
4907,1636,278,12,2,1,0,1,0,1,1,0,1.19,0,0
4908,1636,278,12,3,0,1,0,0,0,0,0,0,0,0
4909,1637,278,13,1,1,0,1,0,1,1,0,0.89,0,0
4910,1637,278,13,2,0,0,0,1,-1,1,0,1.99,0,0
4911,1637,278,13,3,0,1,0,0,0,0,0,0,0,0
4912,1638,278,14,1,1,0,0,1,1,-1,-1,0.89,0,0
4913,1638,278,14,2,0,0,1,0,-1,-1,-1,1.19,0,0
4914,1638,278,14,3,0,1,0,0,0,0,0,0,0,0
4915,1639,280,1,1,1,0,-1,-1,-1,-1,-1,1.49,0,1
4916,1639,280,1,2,0,0,1,0,-1,1,0,0.99,0,1
4917,1639,280,1,3,0,1,0,0,0,0,0,0,0,1
4918,1640,280,2,1,1,0,0,1,-1,-1,-1,0.89,0,1
4919,1640,280,2,2,0,0,1,0,-1,1,0,1.99,0,1
4920,1640,280,2,3,0,1,0,0,0,0,0,0,0,1
4921,1641,280,3,1,0,0,1,0,-1,-1,-1,0.99,0,1
4922,1641,280,3,2,1,0,-1,-1,1,0,1,1.49,0,1
4923,1641,280,3,3,0,1,0,0,0,0,0,0,0,1
4924,1642,280,4,1,1,0,0,1,-1,1,0,0.89,0,1
4925,1642,280,4,2,0,0,1,0,1,1,0,1.99,0,1
4926,1642,280,4,3,0,1,0,0,0,0,0,0,0,1
4927,1643,280,5,1,0,0,-1,-1,1,-1,-1,1.99,0,1
